id_aluno,nome,sobrenome,data_nascimento,idade,trabalha,tipo_escola,semestre_atual,turno,id_curso
2580,Beatriz,Costa,2003-09-05,22,0,Publica,3,Tarde,1
2581,Bruno,Costa,1998-03-06,27,0,Publica,6,Tarde,2
2582,Lucas,Nascimento,2004-01-28,21,0,Publica,4,Tarde,5
2583,Beatriz,Costa,1998-02-07,27,0,Publica,6,Manha,5
2584,Julia,Costa,1985-04-24,40,1,Particular,7,Noite,3
2585,Mariana,Costa,1989-03-17,36,1,Particular,5,Noite,4
2586,Ana,Pereira,1988-10-17,37,1,Particular,4,Tarde,2
2587,Eduardo,Santos,1987-07-25,38,1,Particular,4,Tarde,6
2588,Mariana,Nascimento,1995-04-12,30,1,Publica,6,Noite,2
2589,Larissa,Santos,2006-06-19,19,0,Particular,8,Tarde,2
2590,Beatriz,Lima,1981-10-14,44,1,Particular,2,Tarde,4
2591,Beatriz,Costa,1992-10-23,33,1,Publica,5,Tarde,3
2592,Larissa,Santos,2001-04-11,24,0,Particular,3,Noite,5
2593,Beatriz,Pereira,1989-04-23,36,1,Particular,3,Tarde,1
2594,Patrícia,Souza,1985-11-15,40,1,Publica,4,Tarde,3
2595,Pedro,Oliveira,1997-06-17,28,1,Publica,1,Tarde,1
2596,Vanessa,Pereira,1989-10-16,36,0,Publica,7,Manha,3
2597,Rodrigo,Souza,1983-07-26,42,0,Particular,2,Manha,2
2598,André,Costa,1995-03-13,30,0,Particular,3,Manha,1
2599,Vanessa,Nascimento,1993-08-18,32,0,Publica,7,Noite,3
2600,Lucas,Pereira,1983-05-13,42,0,Particular,8,Tarde,2
2601,Fernanda,Pereira,2003-10-27,22,0,Particular,5,Tarde,4
2602,Carlos,Nascimento,1983-08-05,42,1,Publica,4,Tarde,5
2603,Vanessa,Souza,2001-02-06,24,1,Particular,5,Noite,4
2604,Eduardo,Oliveira,1994-11-01,31,1,Publica,4,Tarde,2
2605,Rafael,Souza,1992-02-06,33,1,Publica,2,Tarde,6
2606,Eduardo,Nascimento,1988-12-19,37,0,Publica,4,Manha,2
2607,Fernanda,Costa,1995-11-14,30,1,Publica,5,Noite,1
2608,Ana,Nascimento,1997-12-09,28,0,Publica,2,Tarde,4
2609,Rafael,Souza,1988-09-03,37,0,Particular,1,Tarde,5
2610,Rafael,Silva,1989-11-06,36,0,Publica,7,Tarde,1
2611,Vanessa,Silva,2003-02-20,22,0,Publica,5,Manha,1
2612,Pedro,Lima,2003-06-10,22,1,Publica,1,Manha,3
2613,Lucas,Oliveira,1981-12-16,44,0,Particular,2,Manha,5
2614,Ana,Souza,1990-08-04,35,0,Particular,2,Manha,2
2615,Eduardo,Rodrigues,2006-01-05,19,1,Particular,1,Manha,5
2616,Pedro,Souza,1983-03-27,42,1,Particular,6,Manha,4
2617,Eduardo,Costa,1993-08-28,32,1,Particular,7,Tarde,4
2618,Eduardo,Souza,1987-09-26,38,0,Publica,8,Tarde,5
2619,Felipe,Souza,2005-10-10,20,0,Publica,3,Manha,3
2620,Ana,Souza,2002-04-03,23,1,Publica,6,Manha,4
2621,Mariana,Oliveira,1982-07-18,43,1,Particular,6,Manha,3
2622,André,Rodrigues,1982-01-05,43,1,Particular,8,Noite,1
2623,Renata,Lima,1999-12-20,26,1,Particular,7,Tarde,5
2624,Vanessa,Nascimento,1999-04-02,26,0,Particular,2,Noite,6
2625,Larissa,Almeida,1991-11-13,34,0,Particular,6,Noite,3
2626,Gabriel,Almeida,2000-12-03,25,1,Publica,7,Tarde,2
2627,Larissa,Santos,1980-05-13,45,0,Particular,1,Noite,1
2628,Pedro,Rodrigues,1983-04-01,42,1,Particular,3,Tarde,1
2629,Julia,Silva,1980-11-27,45,1,Particular,1,Noite,3
2630,André,Pereira,1997-03-01,28,1,Particular,3,Manha,5
2631,Lucas,Santos,2005-11-06,20,0,Publica,3,Noite,2
2632,Gabriel,Lima,1984-05-01,41,1,Particular,6,Manha,5
2633,Bruno,Nascimento,1998-10-10,27,0,Publica,5,Manha,1
2634,Patrícia,Nascimento,2005-02-08,20,1,Publica,2,Manha,3
2635,Bruno,Costa,1990-08-05,35,0,Publica,1,Tarde,3
2636,Bruno,Almeida,1997-01-20,28,1,Publica,1,Manha,5
2637,Lucas,Silva,1989-02-20,36,1,Particular,4,Tarde,1
2638,Mariana,Lima,2004-02-21,21,1,Particular,8,Noite,4
2639,Fernanda,Pereira,1997-01-06,28,0,Publica,1,Tarde,2
2640,Patrícia,Lima,2000-12-01,25,0,Particular,2,Noite,2
2641,Carlos,Nascimento,2003-12-15,22,1,Publica,7,Noite,5
2642,Bruno,Santos,1997-06-12,28,1,Particular,5,Noite,1
2643,Mariana,Nascimento,2003-01-27,22,1,Particular,1,Noite,3
2644,Mariana,Lima,1999-09-14,26,0,Particular,2,Noite,1
2645,Camila,Oliveira,1994-04-08,31,1,Particular,6,Tarde,1
2646,Felipe,Santos,1984-08-14,41,0,Publica,7,Noite,5
2647,Pedro,Nascimento,1997-01-05,28,1,Publica,1,Noite,3
2648,André,Oliveira,1999-10-06,26,1,Particular,5,Tarde,4
2649,Mariana,Santos,2005-01-18,20,1,Publica,4,Noite,2
2650,Mariana,Costa,1989-09-01,36,0,Particular,2,Tarde,6
2651,Pedro,Souza,2003-06-11,22,0,Particular,2,Tarde,5
2652,Camila,Almeida,1989-10-01,36,1,Publica,8,Noite,4
2653,Gabriel,Rodrigues,1985-06-15,40,0,Publica,4,Manha,6
2654,Eduardo,Santos,2001-10-10,24,1,Publica,4,Manha,3
2655,Rodrigo,Oliveira,1987-01-09,38,0,Publica,7,Tarde,2
2656,André,Pereira,1983-08-10,42,0,Publica,3,Manha,3
2657,Felipe,Almeida,1997-03-04,28,1,Publica,3,Tarde,4
2658,André,Silva,1992-04-05,33,1,Publica,4,Manha,2
2659,Rodrigo,Silva,1989-09-25,36,1,Publica,3,Manha,1
2660,Julia,Nascimento,1981-02-19,44,0,Publica,4,Tarde,5
2661,André,Nascimento,1995-02-20,30,0,Publica,1,Noite,1
2662,Eduardo,Santos,1993-02-13,32,0,Publica,6,Tarde,6
2663,Patrícia,Souza,1996-12-12,29,1,Particular,1,Noite,4
2664,Carlos,Silva,1989-06-24,36,0,Publica,4,Manha,4
2665,Patrícia,Lima,2004-02-10,21,1,Particular,5,Tarde,6
2666,Beatriz,Almeida,1980-12-04,45,1,Particular,4,Noite,5
2667,Lucas,Almeida,1995-07-14,30,1,Particular,1,Tarde,2
2668,Larissa,Souza,1984-01-26,41,0,Publica,6,Tarde,5
2669,Felipe,Souza,2005-12-20,20,0,Publica,3,Manha,1
2670,Felipe,Almeida,2000-09-22,25,1,Publica,7,Noite,4
2671,Beatriz,Santos,1987-03-05,38,0,Particular,2,Noite,3
2672,Lucas,Pereira,1992-11-17,33,1,Particular,7,Manha,4
2673,Lucas,Rodrigues,1984-10-10,41,0,Publica,1,Manha,6
2674,André,Santos,2004-04-19,21,0,Publica,2,Manha,2
2675,Larissa,Santos,1999-11-21,26,1,Particular,4,Manha,4
2676,Julia,Almeida,2001-09-07,24,1,Particular,6,Noite,1
2677,Beatriz,Lima,1984-01-04,41,0,Particular,1,Tarde,3
2678,Felipe,Oliveira,1989-03-14,36,1,Publica,6,Manha,2
2679,Mariana,Rodrigues,1990-06-08,35,0,Particular,6,Noite,4
2680,Larissa,Nascimento,1995-07-09,30,1,Particular,7,Manha,2
2681,Renata,Rodrigues,2002-06-27,23,0,Publica,5,Tarde,6
2682,Bruno,Silva,1993-10-05,32,1,Particular,7,Noite,3
2683,Gabriel,Silva,1993-03-25,32,1,Particular,8,Manha,5
2684,Bruno,Silva,1999-08-19,26,0,Particular,5,Manha,1
2685,Eduardo,Souza,1989-07-28,36,1,Publica,3,Manha,2
2686,Patrícia,Almeida,1997-12-28,28,0,Particular,6,Tarde,6
2687,Mariana,Santos,1983-09-10,42,0,Particular,1,Manha,2
2688,Lucas,Rodrigues,1994-09-22,31,0,Publica,4,Tarde,6
2689,Rafael,Nascimento,2002-12-09,23,1,Publica,7,Tarde,4
2690,Ana,Oliveira,1986-07-21,39,0,Publica,7,Manha,1
2691,Lucas,Pereira,2005-03-01,20,0,Particular,5,Manha,4
2692,Vanessa,Costa,1986-04-14,39,1,Particular,1,Noite,2
2693,Patrícia,Souza,2002-04-13,23,0,Particular,5,Noite,3
2694,Renata,Pereira,1980-09-12,45,1,Particular,1,Manha,2
2695,Pedro,Nascimento,1991-02-19,34,0,Particular,1,Noite,1
2696,Lucas,Santos,1989-07-04,36,1,Particular,1,Noite,1
2697,Rodrigo,Lima,1998-11-25,27,0,Particular,5,Noite,1
2698,Pedro,Silva,1988-04-03,37,1,Particular,7,Noite,3
2699,Carlos,Santos,1986-09-21,39,0,Particular,4,Tarde,3
2700,Camila,Santos,1996-01-07,29,0,Publica,2,Tarde,5
2701,Larissa,Rodrigues,1994-02-16,31,1,Particular,1,Manha,5
2702,Gabriel,Almeida,2005-11-04,20,1,Publica,8,Noite,1
2703,Julia,Souza,1991-09-13,34,1,Particular,2,Manha,5
2704,Larissa,Almeida,1991-10-24,34,0,Publica,3,Tarde,1
2705,Ana,Santos,1980-06-18,45,0,Particular,4,Tarde,3
2706,Eduardo,Santos,1993-06-15,32,0,Particular,4,Tarde,2
2707,Eduardo,Nascimento,2004-09-06,21,1,Publica,7,Tarde,6
2708,Lucas,Almeida,2004-12-16,21,1,Publica,2,Noite,3
2709,Larissa,Oliveira,1997-08-20,28,0,Publica,4,Manha,2
2710,Beatriz,Pereira,2006-08-06,19,1,Particular,7,Noite,5
2711,Pedro,Santos,1982-11-12,43,0,Publica,6,Manha,5
2712,Fernanda,Oliveira,1983-04-01,42,1,Publica,1,Noite,5
2713,Mariana,Silva,2000-08-25,25,0,Publica,8,Tarde,4
2714,Julia,Souza,2004-09-10,21,0,Particular,3,Noite,6
2715,Vanessa,Oliveira,1986-01-25,39,0,Publica,8,Manha,2
2716,Rafael,Pereira,2002-05-05,23,0,Particular,5,Tarde,2
2717,Bruno,Almeida,2006-12-22,19,1,Particular,2,Noite,6
2718,Julia,Nascimento,1998-11-16,27,0,Particular,6,Noite,5
2719,Camila,Oliveira,1992-08-14,33,1,Publica,7,Noite,2
2720,Pedro,Rodrigues,1980-01-20,45,1,Publica,3,Tarde,2
2721,Camila,Costa,2004-08-20,21,0,Publica,3,Manha,5
2722,Pedro,Costa,1999-12-01,26,1,Publica,6,Noite,3
2723,Beatriz,Oliveira,1981-02-11,44,1,Publica,2,Tarde,1
2724,Rafael,Souza,1992-12-27,33,0,Particular,1,Manha,5
2725,Gabriel,Oliveira,1991-09-19,34,0,Particular,8,Tarde,5
2726,Vanessa,Costa,1987-06-10,38,0,Particular,8,Manha,5
2727,Lucas,Rodrigues,1998-07-16,27,0,Particular,7,Manha,6
2728,Larissa,Rodrigues,2001-04-26,24,0,Publica,4,Manha,4
2729,Felipe,Oliveira,1991-03-25,34,0,Particular,7,Noite,3
2730,Renata,Pereira,2003-08-22,22,0,Particular,1,Manha,1
2731,Rafael,Lima,1992-11-02,33,0,Particular,7,Manha,3
2732,Eduardo,Silva,1997-06-09,28,0,Publica,8,Manha,4
2733,Rafael,Costa,1987-06-14,38,0,Particular,4,Manha,1
2734,Rafael,Silva,1998-01-17,27,0,Publica,8,Noite,1
2735,Pedro,Lima,1981-03-17,44,0,Particular,5,Manha,3
2736,Eduardo,Silva,1999-12-08,26,0,Particular,4,Noite,4
2737,Larissa,Souza,1987-07-13,38,0,Publica,2,Manha,2
2738,Vanessa,Souza,1991-10-10,34,1,Particular,8,Manha,3
2739,Lucas,Souza,1981-06-22,44,0,Publica,1,Noite,4
2740,Beatriz,Nascimento,1994-10-17,31,1,Publica,2,Noite,5
2741,Pedro,Pereira,2001-07-20,24,0,Particular,7,Noite,3
2742,Lucas,Oliveira,2005-08-14,20,1,Publica,8,Tarde,4
2743,Rodrigo,Lima,2005-04-14,20,0,Particular,6,Manha,1
2744,Mariana,Almeida,1992-03-19,33,0,Publica,7,Tarde,4
2745,Vanessa,Lima,1980-10-23,45,0,Particular,7,Manha,4
2746,Mariana,Pereira,1997-11-20,28,0,Particular,5,Noite,5
2747,Bruno,Nascimento,1997-02-05,28,1,Particular,8,Tarde,4
2748,Felipe,Santos,1999-08-13,26,1,Publica,4,Noite,3
2749,Bruno,Silva,1982-12-10,43,0,Particular,2,Tarde,3
2750,Vanessa,Nascimento,1986-10-03,39,0,Particular,7,Tarde,1
2751,Julia,Souza,2006-05-17,19,1,Publica,1,Noite,3
2752,Rafael,Nascimento,1985-05-09,40,0,Particular,8,Tarde,6
2753,Ana,Costa,2000-01-25,25,0,Publica,1,Manha,1
2754,Bruno,Silva,1982-11-17,43,1,Publica,8,Tarde,2
2755,Felipe,Nascimento,1991-03-06,34,0,Publica,4,Tarde,5
2756,Lucas,Lima,1980-07-06,45,0,Publica,8,Noite,2
2757,Gabriel,Rodrigues,2005-03-13,20,1,Publica,5,Noite,5
2758,Camila,Costa,1995-12-21,30,1,Publica,6,Tarde,6
2759,Pedro,Rodrigues,1992-11-20,33,1,Particular,8,Tarde,1
2760,Vanessa,Almeida,2005-04-12,20,1,Particular,6,Manha,3
2761,Julia,Rodrigues,1992-11-14,33,1,Particular,4,Noite,6
2762,Vanessa,Costa,2005-05-18,20,0,Particular,7,Noite,2
2763,Patrícia,Costa,1993-07-27,32,1,Particular,4,Manha,1
2764,Patrícia,Santos,1996-08-01,29,1,Publica,3,Noite,4
2765,Pedro,Rodrigues,1987-12-14,38,1,Publica,6,Manha,6
2766,Camila,Silva,1991-12-02,34,0,Particular,7,Tarde,2
2767,Rafael,Almeida,1986-05-06,39,0,Publica,8,Tarde,2
2768,Mariana,Nascimento,1990-05-21,35,1,Publica,4,Noite,1
2769,Felipe,Pereira,1990-09-12,35,0,Particular,1,Noite,2
2770,Pedro,Santos,1980-11-06,45,0,Particular,4,Tarde,2
2771,Gabriel,Almeida,1999-05-25,26,0,Publica,8,Noite,3
2772,Lucas,Souza,1983-03-08,42,1,Publica,5,Manha,4
2773,Mariana,Almeida,2006-05-05,19,1,Particular,3,Noite,3
2774,Rafael,Lima,1991-08-08,34,0,Particular,6,Tarde,3
2775,Pedro,Oliveira,1981-10-27,44,0,Publica,6,Manha,1
2776,Fernanda,Santos,2006-06-11,19,0,Particular,1,Tarde,2
2777,Mariana,Lima,1983-07-15,42,0,Publica,8,Tarde,4
2778,Gabriel,Souza,2001-06-27,24,1,Particular,7,Noite,6
2779,Felipe,Rodrigues,1983-03-25,42,1,Publica,5,Noite,1
2780,Larissa,Pereira,1980-10-20,45,0,Particular,4,Manha,5
2781,Beatriz,Silva,2005-04-20,20,1,Publica,7,Noite,4
2782,Pedro,Santos,1981-12-11,44,0,Publica,7,Tarde,2
2783,Gabriel,Costa,1988-04-27,37,0,Particular,6,Manha,6
2784,Mariana,Silva,1984-06-20,41,0,Particular,5,Tarde,1
2785,Rodrigo,Pereira,2005-12-08,20,0,Publica,5,Manha,4
2786,Camila,Almeida,1992-08-06,33,0,Publica,6,Tarde,5
2787,Pedro,Rodrigues,1986-02-17,39,0,Particular,4,Tarde,5
2788,Beatriz,Souza,1981-11-21,44,0,Particular,8,Manha,6
2789,Bruno,Silva,1993-03-22,32,0,Particular,3,Tarde,3
2790,André,Costa,1985-09-04,40,1,Publica,2,Noite,1
2791,Beatriz,Nascimento,1984-03-04,41,0,Particular,2,Tarde,4
2792,André,Oliveira,2004-08-04,21,0,Particular,3,Noite,5
2793,Patrícia,Silva,1994-11-10,31,1,Publica,6,Manha,1
2794,Fernanda,Santos,1981-01-26,44,0,Publica,3,Noite,4
2795,Rodrigo,Almeida,1997-10-02,28,0,Particular,6,Manha,2
2796,Vanessa,Oliveira,1994-07-02,31,0,Publica,5,Manha,5
2797,Pedro,Oliveira,2001-12-15,24,1,Particular,2,Noite,6
2798,Carlos,Oliveira,1997-09-04,28,0,Publica,4,Noite,6
2799,André,Pereira,1982-01-28,43,1,Publica,4,Manha,3
2800,Ana,Souza,1997-05-06,28,0,Publica,2,Manha,5
2801,Bruno,Costa,1985-01-25,40,0,Publica,7,Noite,1
2802,Beatriz,Oliveira,2006-01-08,19,0,Particular,4,Noite,4
2803,André,Lima,1998-12-10,27,1,Particular,8,Manha,1
2804,Rafael,Santos,1984-02-09,41,0,Publica,8,Manha,4
2805,Felipe,Costa,1988-09-12,37,0,Particular,2,Manha,2
2806,Ana,Lima,1991-02-25,34,0,Publica,5,Noite,3
2807,Fernanda,Santos,1993-10-16,32,0,Particular,6,Tarde,4
2808,Eduardo,Pereira,1994-07-16,31,0,Publica,8,Tarde,6
2809,Rodrigo,Lima,1993-03-28,32,1,Publica,6,Tarde,1
2810,Felipe,Oliveira,2004-08-18,21,0,Publica,6,Tarde,4
2811,André,Souza,1986-09-28,39,1,Particular,1,Manha,6
2812,Carlos,Rodrigues,2001-07-03,24,1,Particular,7,Tarde,2
2813,Larissa,Costa,2003-04-01,22,1,Publica,2,Tarde,4
2814,Pedro,Pereira,2000-11-04,25,1,Publica,5,Noite,2
2815,Eduardo,Oliveira,1997-12-14,28,0,Particular,5,Tarde,1
2816,Larissa,Santos,1992-09-19,33,1,Particular,1,Manha,4
2817,Rafael,Silva,1988-09-08,37,1,Publica,7,Noite,2
2818,Bruno,Nascimento,1985-12-05,40,0,Publica,8,Manha,4
2819,Renata,Costa,1988-02-02,37,1,Publica,7,Noite,6
2820,Eduardo,Souza,1982-09-15,43,0,Publica,3,Tarde,4
2821,Rodrigo,Costa,1980-02-18,45,0,Particular,7,Noite,1
2822,Camila,Almeida,1996-10-24,29,1,Particular,5,Noite,5
2823,Renata,Nascimento,1981-06-06,44,0,Publica,8,Manha,1
2824,Vanessa,Oliveira,2005-06-14,20,1,Publica,2,Manha,4
2825,André,Costa,2000-11-28,25,1,Particular,4,Manha,4
2826,Lucas,Pereira,1999-08-12,26,1,Particular,3,Noite,4
2827,Felipe,Nascimento,1989-10-14,36,0,Particular,2,Manha,5
2828,Rodrigo,Nascimento,2000-10-19,25,0,Particular,3,Noite,1
2829,Carlos,Silva,1995-02-14,30,1,Particular,4,Noite,6
2830,Lucas,Oliveira,1987-12-07,38,1,Publica,4,Manha,4
2831,Fernanda,Nascimento,1981-01-10,44,0,Publica,8,Noite,2
2832,Fernanda,Santos,1996-06-17,29,0,Particular,7,Manha,6
2833,Gabriel,Almeida,1988-12-07,37,0,Publica,6,Tarde,1
2834,Fernanda,Souza,2006-10-23,19,0,Particular,2,Noite,6
2835,Patrícia,Oliveira,1985-02-27,40,0,Publica,7,Manha,1
2836,Beatriz,Nascimento,1999-05-12,26,1,Publica,4,Noite,5
2837,Camila,Costa,1983-06-13,42,0,Publica,4,Manha,4
2838,Vanessa,Santos,2004-10-02,21,1,Particular,6,Noite,5
2839,Mariana,Rodrigues,2003-01-18,22,0,Publica,8,Tarde,6
2840,Bruno,Souza,1993-07-17,32,0,Publica,4,Manha,5
2841,Beatriz,Oliveira,1994-01-16,31,0,Publica,8,Noite,2
2842,Ana,Pereira,1989-03-21,36,0,Publica,5,Manha,6
2843,Rafael,Oliveira,2001-04-06,24,0,Particular,6,Tarde,1
2844,Rodrigo,Souza,2000-05-10,25,1,Publica,5,Noite,3
2845,Rafael,Pereira,2002-05-08,23,1,Publica,5,Tarde,4
2846,Julia,Souza,2001-12-17,24,1,Publica,6,Tarde,3
2847,Eduardo,Nascimento,1989-02-10,36,1,Particular,4,Noite,5
2848,Carlos,Almeida,1981-06-10,44,0,Particular,6,Manha,6
2849,Rodrigo,Pereira,1992-02-22,33,0,Publica,4,Tarde,4
2850,Renata,Rodrigues,1985-12-19,40,0,Publica,3,Manha,4
2851,Larissa,Oliveira,1998-11-14,27,0,Publica,6,Manha,2
2852,Julia,Nascimento,1988-02-27,37,0,Publica,1,Noite,2
2853,Mariana,Rodrigues,2000-11-28,25,0,Particular,1,Tarde,4
2854,Rodrigo,Costa,1988-07-07,37,0,Particular,4,Manha,3
2855,André,Santos,1983-12-17,42,1,Particular,5,Noite,1
2856,Camila,Rodrigues,1985-05-08,40,0,Particular,3,Noite,3
2857,Ana,Almeida,1988-04-11,37,0,Particular,3,Noite,6
2858,Renata,Rodrigues,1995-11-28,30,0,Publica,7,Noite,4
2859,Camila,Costa,1990-10-04,35,1,Particular,6,Manha,3
2860,Julia,Lima,1996-04-01,29,0,Particular,5,Manha,5
2861,Beatriz,Rodrigues,1989-12-24,36,1,Particular,7,Tarde,4
2862,Patrícia,Silva,1993-12-04,32,1,Publica,7,Noite,1
2863,Pedro,Nascimento,1994-02-03,31,0,Publica,5,Noite,4
2864,Bruno,Oliveira,1995-06-14,30,1,Particular,1,Noite,3
2865,Rodrigo,Lima,1993-01-22,32,0,Particular,8,Noite,3
2866,Renata,Pereira,1986-05-23,39,0,Particular,7,Noite,5
2867,Ana,Rodrigues,1990-01-21,35,1,Particular,7,Noite,5
2868,André,Santos,1989-01-05,36,1,Publica,7,Manha,4
2869,Bruno,Almeida,1983-05-02,42,0,Particular,1,Noite,2
2870,Patrícia,Oliveira,2003-03-25,22,1,Particular,2,Noite,4
2871,Rodrigo,Rodrigues,1998-04-25,27,1,Publica,7,Manha,3
2872,Beatriz,Silva,2003-02-01,22,0,Publica,8,Noite,5
2873,Renata,Santos,1982-10-21,43,0,Publica,5,Noite,5
2874,Mariana,Almeida,1994-06-17,31,1,Particular,1,Manha,4
2875,Larissa,Pereira,1981-04-24,44,1,Publica,5,Tarde,6
2876,Beatriz,Nascimento,1988-07-17,37,1,Publica,4,Manha,5
2877,Gabriel,Costa,1987-06-15,38,1,Publica,8,Noite,6
2878,André,Costa,2006-02-15,19,1,Particular,6,Tarde,4
2879,Mariana,Oliveira,1984-07-08,41,1,Particular,6,Noite,1
2880,Patrícia,Rodrigues,2005-08-25,20,1,Particular,5,Noite,2
2881,Vanessa,Santos,1984-10-12,41,0,Particular,8,Tarde,1
2882,André,Oliveira,1994-07-18,31,1,Particular,1,Tarde,2
2883,André,Oliveira,1994-06-03,31,1,Particular,6,Manha,3
2884,Lucas,Santos,2004-08-25,21,0,Publica,1,Noite,5
2885,Rafael,Silva,1998-05-24,27,0,Particular,6,Tarde,3
2886,Carlos,Rodrigues,2003-05-11,22,0,Particular,7,Tarde,2
2887,Mariana,Costa,2001-03-14,24,1,Publica,1,Manha,3
2888,Ana,Nascimento,2003-02-03,22,0,Publica,5,Noite,6
2889,Larissa,Souza,1982-10-23,43,1,Particular,2,Manha,5
2890,Bruno,Lima,1986-12-15,39,1,Particular,7,Manha,3
2891,Patrícia,Almeida,1993-02-17,32,1,Particular,1,Tarde,6
2892,Renata,Oliveira,1992-11-21,33,1,Publica,1,Noite,3
2893,Bruno,Oliveira,1990-10-19,35,1,Publica,2,Tarde,6
2894,Carlos,Costa,1980-12-06,45,0,Particular,7,Tarde,1
2895,Fernanda,Almeida,2001-04-20,24,1,Publica,3,Manha,3
2896,Bruno,Souza,1986-02-18,39,1,Particular,1,Tarde,4
2897,Patrícia,Costa,1986-09-19,39,0,Particular,8,Noite,6
2898,Mariana,Rodrigues,1994-05-28,31,1,Publica,1,Manha,3
2899,Fernanda,Souza,1980-12-28,45,0,Publica,8,Noite,2
2900,Julia,Lima,2003-11-23,22,1,Particular,5,Tarde,4
2901,Julia,Costa,1982-04-12,43,0,Publica,1,Manha,3
2902,Beatriz,Rodrigues,1993-06-18,32,0,Particular,4,Noite,5
2903,Mariana,Souza,1995-09-20,30,1,Particular,1,Noite,5
2904,Julia,Pereira,1997-07-11,28,1,Publica,7,Tarde,3
2905,Carlos,Lima,1986-02-19,39,0,Particular,2,Noite,6
2906,Rafael,Costa,1997-02-27,28,1,Particular,4,Tarde,2
2907,Pedro,Pereira,1983-12-20,42,1,Particular,4,Manha,5
2908,Gabriel,Souza,1996-06-05,29,1,Publica,5,Manha,1
2909,Larissa,Souza,1986-04-03,39,1,Particular,6,Manha,1
2910,Bruno,Costa,1981-04-02,44,1,Particular,1,Tarde,4
2911,Lucas,Silva,1999-12-14,26,1,Particular,6,Tarde,4
2912,Larissa,Costa,2003-05-11,22,1,Publica,3,Noite,5
2913,Gabriel,Oliveira,1999-10-09,26,1,Publica,1,Tarde,3
2914,Eduardo,Souza,1980-07-04,45,1,Particular,2,Manha,1
2915,Gabriel,Rodrigues,1984-12-04,41,1,Publica,7,Noite,2
2916,Lucas,Almeida,1991-11-13,34,0,Particular,7,Manha,1
2917,Pedro,Almeida,1998-12-03,27,0,Publica,6,Noite,2
2918,Bruno,Almeida,1984-03-18,41,1,Publica,4,Manha,2
2919,Rafael,Almeida,1988-09-11,37,1,Publica,5,Manha,5
2920,Julia,Pereira,1999-06-03,26,1,Particular,3,Noite,1
2921,Vanessa,Silva,2002-03-21,23,1,Publica,7,Manha,3
2922,Gabriel,Pereira,1988-01-14,37,1,Particular,8,Tarde,4
2923,Renata,Santos,1981-12-19,44,0,Particular,2,Noite,5
2924,Larissa,Oliveira,2002-05-07,23,0,Publica,7,Tarde,6
2925,Larissa,Pereira,1987-09-18,38,1,Particular,7,Tarde,4
2926,Lucas,Costa,1992-11-02,33,1,Publica,3,Noite,1
2927,Lucas,Costa,1997-07-01,28,1,Particular,5,Noite,4
2928,Eduardo,Nascimento,1980-04-17,45,0,Publica,6,Manha,6
2929,Vanessa,Nascimento,2005-06-24,20,0,Publica,5,Tarde,1
2930,Pedro,Almeida,2005-10-24,20,0,Particular,4,Tarde,4
2931,Rodrigo,Costa,1998-06-03,27,1,Particular,4,Noite,1
2932,Beatriz,Pereira,2001-12-13,24,1,Publica,5,Noite,5
2933,Vanessa,Oliveira,2006-06-13,19,0,Publica,6,Noite,6
2934,Gabriel,Lima,1985-12-18,40,0,Publica,4,Manha,2
2935,Beatriz,Silva,1993-09-17,32,1,Particular,5,Noite,4
2936,Larissa,Almeida,1996-01-20,29,1,Particular,6,Noite,2
2937,Fernanda,Rodrigues,1998-06-27,27,1,Particular,3,Manha,2
2938,Beatriz,Souza,1995-06-12,30,1,Publica,8,Tarde,5
2939,Fernanda,Souza,2001-02-23,24,1,Particular,3,Tarde,4
2940,Julia,Souza,2005-10-20,20,1,Particular,5,Tarde,2
2941,Renata,Oliveira,1991-06-03,34,1,Particular,5,Manha,5
2942,Patrícia,Lima,1999-07-08,26,0,Publica,4,Tarde,6
2943,Rafael,Souza,1992-04-27,33,0,Publica,6,Noite,4
2944,Gabriel,Rodrigues,1984-03-17,41,1,Publica,5,Noite,5
2945,André,Oliveira,1993-09-02,32,1,Particular,1,Manha,6
2946,Pedro,Silva,2005-04-07,20,1,Publica,2,Tarde,2
2947,Beatriz,Santos,2005-09-13,20,1,Particular,2,Tarde,3
2948,Fernanda,Oliveira,1980-06-08,45,0,Particular,1,Noite,4
2949,Fernanda,Oliveira,2000-12-05,25,1,Publica,1,Noite,3
2950,Felipe,Rodrigues,1999-10-03,26,0,Publica,6,Tarde,4
2951,Rodrigo,Santos,2003-01-06,22,0,Particular,6,Noite,6
2952,Rodrigo,Costa,1980-11-16,45,1,Particular,6,Noite,2
2953,Gabriel,Oliveira,1985-07-09,40,0,Particular,7,Tarde,6
2954,Fernanda,Oliveira,1980-08-18,45,0,Particular,6,Manha,6
2955,Eduardo,Lima,1982-08-16,43,1,Particular,2,Manha,5
2956,Fernanda,Souza,2005-05-20,20,0,Particular,4,Noite,1
2957,Fernanda,Nascimento,1997-03-17,28,0,Particular,8,Tarde,4
2958,Larissa,Santos,1992-06-19,33,0,Particular,1,Tarde,3
2959,Renata,Rodrigues,2000-12-07,25,1,Publica,7,Noite,4
2960,Julia,Santos,1993-10-06,32,0,Publica,5,Noite,1
2961,Larissa,Costa,1989-02-12,36,0,Particular,8,Tarde,1
2962,Rafael,Souza,1983-06-21,42,1,Particular,8,Manha,3
